UG,UL
0.0,10.0
0.015695999927179575,10.011211428519415
0.015695999927179575,10.014414693810677
0.015695999927179575,10.01532991246532
0.015695999927179575,10.015591403509505
0.015695999927179575,10.015666115236415
0.015695999927179575,10.015687461444104
0.015695999927179575,10.015693560360587
0.015695999927179575,10.015695302908153
0.015695999927179575,10.015695800778888
0.015695999927179575,10.015695943027668
0.015695999927179575,10.015695983670176
0.015695999927179575,10.015695995282321
0.015695999927179575,10.015695998600078
0.015695999927179575,10.015695999548008
0.015695999927179575,10.015695999818846
0.015695999927179575,10.015695999896227
0.015695999927179575,10.015695999918336
0.015695999927179575,10.015695999924652
0.015695999927179575,10.015695999926457
0.015695999927179575,10.015695999926972
0.015695999927179575,10.01569599992712
0.015695999927179575,10.015695999927162
0.015695999927179575,10.015695999927175
0.015695999927179575,10.015695999927178
